num,code,barcode,desc,cat,subcat,source_file
6229,,4224170626900,"DIABETIC SHOES, WIDE/EXTRA-WIDE TOE BOX, SOFT COW/CALF LEATHER, NEOPRENE VAMP PADDED COLLARS THROUGH WEDGE SOLE, LACE CLOSING, PROTECTIVE INTERIOR THAT IS MADE FROM SOFT MATERIAL, AND STITCHING THAT DOESN'T PROTRUDE SO AS NOT TO CAUSE IRRITATION; NON-BINDING UPPERS THAT ENSURE THAT THERE IS NO PRESSURE ON THE FOOT; EXTRA DEPTH DESIGN, CAN ACCOMMODATE THICK ORTHOTIC INSERTS; A DEEP TOE BOX THAT PROVIDES EXTRA ROOM FOR TOE MOVEMENT, LIGHTWEIGHT, CUSHIONING SOLES THAT FACILITATE MOBILITY AND STABILITY; STRETCHABLE SHOES CONFORM TO THE CONTOURS OF THE FOOT, BLACK, SIZE 46 PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6230,,4224170628900,DIABETIC SHOES FEMALE WIDE/EXTRA-WIDE TOE BOX SOFT COW/CALF LEATHER VELCRO CLOSURE FLEXIBLE LINING PROTECTIVE INTERIOR THAT IS MADE FROM SOFT MATERIAL AND STITCHING THAT DOESN’T PROTRUDE NON-BINDING UPPERS EXTRA DEPTH DESIGN CAN ACCOMMODATE THICK ORTHOTIC INSERTS ; A DEEP TOE BOX THAT PROVIDES EXTRA ROOM FOR TOE MOVEMENT LIGHTWEIGHT CUSHIONING SOLES THAT FACILITATE MOBILITY AND STABILITY; STRETCHABLE SHOES CONFORM TO THE CONTOURS OF THE FOOT BEIGE SIZE 42 PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6231,,4224151002600,POLYFORM SHEET 2 MM THICK SKIN COLOR SIZE: 1 M X 1 M APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6232,,4224151002800,POLYFORM SHEET 5 MM THICK SKIN COLOR SIZE: 1 M X 1 M APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6233,,4224151002900,POLYFORM SHEET 6 MM THICK SKIN COLOR SIZE: 1 M X 1 M APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6234,,4231155305200,STOCKINETTE PERLON WHITE WIDTH 200 MM APPROXIMATELY L/ROLL 19-22 METER PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6235,,4224170113500,BOOT ORTHOPEDIC MALE FULL GRAIN COW/CALF LEATHER PLAIN FRONTED WITH SEAM FREE VAMPS PADDED COLLARS BOOT HEIGHT APPROXIMATELY 125 MM LACE CLOSURE SOFT PADDING AROUND THE COLLAR FOR A BETTER FIT ; A HIGH AND EXTRA LONG STIFFENER TO SUPPORT THE ANKLE ; FULL GRAIN LEATHER INSOLE; EASILY REMOVABLE AND ADAPTABLE (HARD-WEARING) SOLE. SUFFICIENT TOE-SPRING FOR EASY ROLL-OFF ; REMOVABLE PROFILED CORK INLAY ; HIGH TOE-BOX AND STRONG TOE-CAP FOR PROTECTION OF THE TOES ; EXTENDED FACINGS FOR MAXIMUM ACCESSIBILITY; SOFT TONGUE PADDING; FIRM HEEL COUNTER BLACK SIZE 38 PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6236,,4224170113600,BOOT ORTHOPEDIC MALE FULL GRAIN COW/CALF LEATHER PLAIN FRONTED WITH SEAM FREE VAMPS PADDED COLLARS BOOT HEIGHT APPROXIMATELY 125 MM LACE CLOSURE SOFT PADDING AROUND THE COLLAR FOR A BETTER FIT ; A HIGH AND EXTRA LONG STIFFENER TO SUPPORT THE ANKLE ; FULL GRAIN LEATHER INSOLE; EASILY REMOVABLE AND ADAPTABLE (HARD-WEARING) SOLE. SUFFICIENT TOE-SPRING FOR EASY ROLL-OFF ; REMOVABLE PROFILED CORK INLAY ; HIGH TOE-BOX AND STRONG TOE-CAP FOR PROTECTION OF THE TOES ; EXTENDED FACINGS FOR MAXIMUM ACCESSIBILITY; SOFT TONGUE PADDING; FIRM HEEL COUNTER BLACK SIZE 39 PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6237,,4224151006800,FLEXURE JOINT FOR AFO ALLOWS LIMITED MOVEMENT SIZE LARGE PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6238,,4224151006900,FLEXURE JOINT FOR AFO ALLOWS LIMITED MOVEMENT SIZE MEDIUM PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6239,,4224151007000,FLEXURE JOINT FOR AFO ALLOWS LIMITED MOVEMENT SIZE SMALL PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6240,,4224151007100,THERMOFORMING SHEETS STREIFLEX COLOR ELASTIC THICKNESS 2 MM GOLDEN SIZE 1.115 X 900 MM APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6241,,4224170629300,DIABETIC SHOES FEMALE WIDE/EXTRA-WIDE TOE BOX SOFT COW/CALF LEATHER VELCRO CLOSURE FLEXIBLE LINING PROTECTIVE INTERIOR THAT IS MADE FROM SOFT MATERIAL AND STITCHING THAT DOESN’T PROTRUDE NON-BINDING UPPERS EXTRA DEPTH DESIGN CAN ACCOMMODATE THICK ORTHOTIC INSERTS ; A DEEP TOE BOX THAT PROVIDES EXTRA ROOM FOR TOE MOVEMENT LIGHTWEIGHT CUSHIONING SOLES THAT FACILITATE MOBILITY AND STABILITY; STRETCHABLE SHOES CONFORM TO THE CONTOURS OF THE FOOT BEIGE SIZE 41 PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6242,,4224151007200,THERMOFORMING SHEETS STREIFLEX COLOR ELASTIC THICKNESS 2 MM TRANSPARENT SIZE 1.115 X 900 MM APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6243,,4224170113700,BOOT ORTHOPEDIC MALE FULL GRAIN COW/CALF LEATHER PLAIN FRONTED WITH SEAM FREE VAMPS PADDED COLLARS BOOT HEIGHT APPROXIMATELY 125 MM LACE CLOSURE SOFT PADDING AROUND THE COLLAR FOR A BETTER FIT ; A HIGH AND EXTRA LONG STIFFENER TO SUPPORT THE ANKLE ; FULL GRAIN LEATHER INSOLE; EASILY REMOVABLE AND ADAPTABLE (HARD-WEARING) SOLE. SUFFICIENT TOE-SPRING FOR EASY ROLL-OFF ; REMOVABLE PROFILED CORK INLAY ; HIGH TOE-BOX AND STRONG TOE-CAP FOR PROTECTION OF THE TOES ; EXTENDED FACINGS FOR MAXIMUM ACCESSIBILITY; SOFT TONGUE PADDING; FIRM HEEL COUNTER BLACK SIZE 40 PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6244,,4229300100500,BODY CALIPER FOR MEASURING BODY SEGMENT SCALE RANGE 600 MM APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6245,,4224170629200,DIABETIC SHOES FEMALE WIDE/EXTRA-WIDE TOE BOX SOFT COW/CALF LEATHER VELCRO CLOSURE FLEXIBLE LINING PROTECTIVE INTERIOR THAT IS MADE FROM SOFT MATERIAL AND STITCHING THAT DOESN’T PROTRUDE NON-BINDING UPPERS EXTRA DEPTH DESIGN CAN ACCOMMODATE THICK ORTHOTIC INSERTS ; A DEEP TOE BOX THAT PROVIDES EXTRA ROOM FOR TOE MOVEMENT LIGHTWEIGHT CUSHIONING SOLES THAT FACILITATE MOBILITY AND STABILITY; STRETCHABLE SHOES CONFORM TO THE CONTOURS OF THE FOOT BEIGE SIZE 38 PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6246,,4224170629100,DIABETIC SHOES FEMALE WIDE/EXTRA-WIDE TOE BOX SOFT COW/CALF LEATHER VELCRO CLOSURE FLEXIBLE LINING PROTECTIVE INTERIOR THAT IS MADE FROM SOFT MATERIAL AND STITCHING THAT DOESN’T PROTRUDE NON-BINDING UPPERS EXTRA DEPTH DESIGN CAN ACCOMMODATE THICK ORTHOTIC INSERTS ; A DEEP TOE BOX THAT PROVIDES EXTRA ROOM FOR TOE MOVEMENT LIGHTWEIGHT CUSHIONING SOLES THAT FACILITATE MOBILITY AND STABILITY; STRETCHABLE SHOES CONFORM TO THE CONTOURS OF THE FOOT BEIGE SIZE 40 PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6247,,4224170629000,DIABETIC SHOES FEMALE WIDE/EXTRA-WIDE TOE BOX SOFT COW/CALF LEATHER VELCRO CLOSURE FLEXIBLE LINING PROTECTIVE INTERIOR THAT IS MADE FROM SOFT MATERIAL AND STITCHING THAT DOESN’T PROTRUDE NON-BINDING UPPERS EXTRA DEPTH DESIGN CAN ACCOMMODATE THICK ORTHOTIC INSERTS ; A DEEP TOE BOX THAT PROVIDES EXTRA ROOM FOR TOE MOVEMENT LIGHTWEIGHT CUSHIONING SOLES THAT FACILITATE MOBILITY AND STABILITY; STRETCHABLE SHOES CONFORM TO THE CONTOURS OF THE FOOT BEIGE SIZE 39 PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6248,,4224170627000,"DIABETIC SHOES, WIDE/EXTRA-WIDE TOE BOX, SOFT COW/CALF LEATHER, NEOPRENE VAMP PADDED COLLARS THROUGH WEDGE SOLE, LACE CLOSING, PROTECTIVE INTERIOR THAT IS MADE FROM SOFT MATERIAL, AND STITCHING THAT DOESN'T PROTRUDE SO AS NOT TO CAUSE IRRITATION; NON-BINDING UPPERS THAT ENSURE THAT THERE IS NO PRESSURE ON THE FOOT; EXTRA DEPTH DESIGN, CAN ACCOMMODATE THICK ORTHOTIC INSERTS; A DEEP TOE BOX THAT PROVIDES EXTRA ROOM FOR TOE MOVEMENT, LIGHTWEIGHT, CUSHIONING SOLES THAT FACILITATE MOBILITY AND STABILITY; STRETCHABLE SHOES CONFORM TO THE CONTOURS OF THE FOOT, BLACK, SIZE 47 PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6249,,4224151002500,"POLYETHYLENE SHEET, FLEXIBLE, 1000 MM X 500 MM, 2 MM THICK, NATURAL, APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6250,,4224151007600,THERMOPLASTIC SHEET CLEAR (ANTIBACTERIAL) FOR THE FABRICATION OF SELF - SUPPORTING CHECK SOCKETS SHEET LENGTH 400 MM WIDTH 400 MM THICKNESS 8 MM APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6251,,4224151007800,PADDING SHEET POLYETHYLENE FOAM CAUCASIAN COLOR 1000 X 1000 2 MM THICKNESS APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6252,,4224151800900,"CUSTOM MADE TRANSFEMORAL PROSTHESIS MULTIAXIAL FOOT WITH PYRAMID DIVIDED HEEL SPACER SMOOTH TRANSITION FROM STANCE PHASE TO SWING PHASE MODULAR POLYCENTRIC KNEE JOINT ""ALUMINUM"" WITH PNEUMATIC SWING PHASE CONTROL KNEE FLEXION ANGLE 170 DEGREE AND THE LIGHT WEIGHT AND HIGH COMFORT STANCE PHASE IS SECURED DUE TO THE 4-AXIS JOINT DESIGN TUBE ADAPTER AND COSMETIC FOAM. WEIGHT OF KNEE JOINT: 790 GRAMS APPROXIMATELY FOR BODY WEIGHT UP TO 100 KG. LAMINATION ANCHOR WITH PYRAMID RECEIVER ROTATABLE FOAM COVER PERLON COSMETIC STOCKINGS OR EQUIVALENT SEALING LINER WITH TWO SEALING RING HEIGHTS WITHOUT DISTAL CONNECTION ANTI-BACTERIAL AND SKIN-FRIENDLY LINER SIZE AND SIDE WILL BE SPECIFY WHEN ORDERED FOR EACH PATIENT INDIVIDUAL. INCLUDES - PATIENT ASSESSMENT AT CUSTOMERS PREMISES MEASURING INCLUDES ALL REQUIRED MATERIALS/COMPONENTS TO FABRICATE PROSTHESIS DELIVERY FITTING BY CERTIFIED ORTHOTIST IN MULTIPLE CLINICS AND DIFFERENT REGIONS WITH FOLLOW UP (APPENDIX C) PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6253,,4224170119500,BUNION ALIGNER HALLUX VALGUS SPLINT SIZE MEDIUM LEFT PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6254,,4224151800800,"TRANSFEMORAL PROSTHESIS KIT MULTIAXIAL FOOT WITH PYRAMID DIVIDED HEEL SPACER SMOOTH TRANSITION FROM STANCE PHASE TO SWING PHASE MODULAR POLYCENTRIC KNEE JOINT ""ALUMINUM"" WITH PNEUMATIC SWING PHASE CONTROL KNEE FLEXION ANGLE 170 DEGREE AND THE LIGHT WEIGHT AND HIGH COMFORT STANCE PHASE IS SECURED DUE TO THE 4-AXIS JOINT DESIGN TUBE ADAPTER AND COSMETIC FOAM. WEIGHT OF KNEE JOINT: 790 GRAMS APPROXIMATELY FOR BODY WEIGHT UP TO 100 KG. LAMINATION ANCHOR WITH PYRAMID RECEIVER ROTATABLE FOAM COVER PERLON COSMETIC STOCKINGS OR EQUIVALENT SEALING LINER WITH TWO SEALING RING HEIGHTS WITHOUT DISTAL CONNECTION ANTI-BACTERIAL AND SKIN-FRIENDLY LINER SIZE AND SIDE WILL BE SPECIFY WHEN ORDERED FOR EACH PATIENT INDIVIDUAL PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6255,,4224151800700,"CUSTOM MADE TRANSFEMORAL PROSTHESIS CARBON FOOT FOOTSHELL WITH COSMESIS CONNECTION CAP AND FOOT MODULAR POLYCENTRIC KNEE JOINT "" = ALUMINUM"" WITH PNEUMATIC SWING PHASE CONTROL KNEE FLEXION ANGLE 170 DEGREE AND THE LIGHT WEIGHT AND HIGH COMFORT STANCE PHASE IS SECURED DUE TO THE 4-AXIS JOINT DESIGN TUBE ADAPTER AND COSMETIC FOAM WEIGHT OF THE KNEE JOINT UP TO 800 GRAMS FOR BODY WEIGHT UP TO 100 KG LAMINATION ANCHOR WITH PYRAMID RECEIVER ROTATABLE FOAM COVER COSMETIC STOCKINGS SEALING LINER WITH TWO SEALING RING HEIGHTS WITHOUT DISTAL CONNECTION ANTIBACTERIAL AND SKIN-FRIENDLY SIZE AND SIDE WILL BE SPECIFY WHEN ORDERED FOR EACH PATIENT INDIVIDUAL INCLUDES - PATIENT ASSESSMENT AT CUSTOMERS PREMISES MEASURING INCLUDES ALL REQUIRED MATERIALS/COMPONENTS TO FABRICATE PROSTHESIS DELIVERY FITTING BY CERTIFIED ORTHOTIST IN MULTIPLE CLINICS AND DIFFERENT REGIONS WITH FOLLOW UP (APPENDIX C) PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6256,,4224151800600,"TRANSFEMORAL PROSTHESIS CARBON FOOT FOOTSHELL WITH COSMESIS CONNECTION CAP AND FOOT MODULAR POLYCENTRIC KNEE JOINT ""ALUMINUM"" WITH PNEUMATIC SWING PHASE CONTROL KNEE FLEXION ANGLE 170 DEGREE AND THE LIGHT WEIGHT AND HIGH COMFORT STANCE PHASE IS SECURED DUE TO THE 4-AXIS JOINT DESIGN TUBE ADAPTER AND COSMETIC FOAM KNEE JOINT WEIGHT:UP TO 800 GRAMS APPROXIMATELY FOR BODY WEIGHT UP TO 100 KG LAMINATION ANCHOR WITH PYRAMID RECEIVER ROTATABLE FOAM COVER COSMETIC STOCKINGS SEALING LINER WITH TWO SEALING RING HEIGHTS WITHOUT DISTAL CONNECTION ANTI-BACTERIAL AND SKIN-FRIENDLY SIZE AND SIDE WILL BE SPECIFY WHEN ORDERED FOR EACH PATIENT INDIVIDUAL PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6257,,4224151800400,"PROSTHETIC MODULAR POLYCENTRIC KNEE JOINT WITH PNEUMATIC SWING PHASE CONTROL ""PYRAMID ADAPTER (10 DEGREE INCLINED)"" WIDE FLEXION ANGLE OF 170 DEGREE AND THE LIGHT WEIGHT AND HIGH COMFORT STANCE PHASE IS SECURED DUE TO THE 4-AXIS JOINT DESIGN POWER DUAL-CHAMBER PNEUMATICS WITH INTEGRATED EXTENSION ASSIST SPRING ENSURE HARMONIOUS PENDULUM MOVEMENTS OF THE PROSTHETIC LOWER LEG EVEN AT HIGHER WALKING SPEEDS MODERN POLYCENTRIC STRUCTURE RELIABLY STABILIZES THE KNEE JOINT DURING STANCE PHASE AND PROVIDES FOR INCREASED GROUND CLEARANCE DURING THE SWING PHASE EASY INITIATION OF THE SWING PHASE HARMONIOUS EXTENSION STOP FLEXION AND EXTENSION DAMPING ARE INDIVIDUALLY ADJUSTABLE INCLINED PYRAMID ADAPTER ROTATABLE SOCKET ADAPTER WITH PYRAMID RECEIVER TUBE ADAPTER AND COSMETIC FOAM MAXIMUM WEIGHT OF THE KNEE JOINT: 770 GRAMS APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6258,,4224170119600,BUNION ALIGNER HALLUX VALGUS SPLINT SIZE SMALL RIGHT PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6259,,4224151800300,"PROSTHETIC MODULAR POLYCENTRIC KNEE JOINT WITH PNEUMATIC SWING PHASE CONTROL ""PYRAMID ADAPTER (10 DEGREE INCLINED)"" WIDE FLEXION ANGLE OF 170 DEGREE AND THE LIGHT WEIGHT AND HIGH COMFORT STANCE PHASE IS SECURED DUE TO THE 4-AXIS JOINT DESIGN POWER DUAL-CHAMBER PNEUMATICS WITH INTEGRATED EXTENSION ASSIST SPRING ENSURE HARMONIOUS PENDULUM MOVEMENTS OF THE PROSTHETIC LOWER LEG EVEN AT HIGHER WALKING SPEEDS MODERN POLYCENTRIC STRUCTURE RELIABLY STABILIZES THE KNEE JOINT DURING STANCE PHASE AND PROVIDES FOR INCREASED GROUND CLEARANCE DURING THE SWING PHASE EASY INITIATION OF THE SWING PHASE HARMONIOUS EXTENSION STOP FLEXION AND EXTENSION DAMPING ARE INDIVIDUALLY ADJUSTABLE INCLINED PYRAMID ADAPTER ROTATABLE SOCKET ADAPTER WITH PYRAMID RECEIVER TUBE ADAPTER AND COSMETIC FOAM MAXIMUM WEIGHT OF THE KNEE JOINT: 765 GRAMS APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6260,,4224151800200,"PROSTHETIC MODULAR POLYCENTRIC KNEE JOINT WITH PNEUMATIC SWING PHASE CONTROL ""PYRAMID ADAPTER (10 DEGREE INCLINED)"" WIDE FLEXION ANGLE OF 170 DEGREE AND THE LIGHT WEIGHT AND HIGH COMFORT STANCE PHASE IS SECURED DUE TO THE 4-AXIS JOINT DESIGN POWER DUAL-CHAMBER PNEUMATICS WITH INTEGRATED EXTENSION ASSIST SPRING ENSURE HARMONIOUS PENDULUM MOVEMENTS OF THE PROSTHETIC LOWER LEG EVEN AT HIGHER WALKING SPEEDS MODERN POLYCENTRIC STRUCTURE RELIABLY STABILIZES THE KNEE JOINT DURING STANCE PHASE AND PROVIDES FOR INCREASED GROUND CLEARANCE DURING THE SWING PHASE EASY INITIATION OF THE SWING PHASE HARMONIOUS EXTENSION STOP FLEXION AND EXTENSION DAMPING ARE INDIVIDUALLY ADJUSTABLE INCLINED PYRAMID ADAPTER ROTATABLE SOCKET ADAPTER WITH PYRAMID RECEIVER TUBE ADAPTER AND COSMETIC FOAM MAXIMUM WEIGHT OF THE KNEE JOINT: 750 GRAMS APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6261,,4224151800100,"PROSTHETIC MODULAR POLYCENTRIC KNEE JOINT WITH PNEUMATIC SWING PHASE CONTROL ""PYRAMID ADAPTER (10 DEGREE INCLINED)"" WIDE FLEXION ANGLE OF 170 DEGREE AND THE LIGHT WEIGHT AND HIGH COMFORT STANCE PHASE IS SECURED DUE TO THE 4-AXIS JOINT DESIGN POWER DUAL-CHAMBER PNEUMATICS WITH INTEGRATED EXTENSION ASSIST SPRING ENSURE HARMONIOUS PENDULUM MOVEMENTS OF THE PROSTHETIC LOWER LEG EVEN AT HIGHER WALKING SPEEDS MODERN POLYCENTRIC STRUCTURE RELIABLY STABILIZES THE KNEE JOINT DURING STANCE PHASE AND PROVIDES FOR INCREASED GROUND CLEARANCE DURING THE SWING PHASE EASY INITIATION OF THE SWING PHASE HARMONIOUS EXTENSION STOP FLEXION AND EXTENSION DAMPING ARE INDIVIDUALLY ADJUSTABLE INCLINED PYRAMID ADAPTER ROTATABLE SOCKET ADAPTER WITH PYRAMID RECEIVER TUBE ADAPTER AND COSMETIC FOAM MAXIMUM WEIGHT OF THE KNEE JOINT: 795 GRAMS APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6262,,4224151800000,PROSTHETIC KNEE PNEUMATIC SWING PHASE CONTROL 4-BAR GEOMETRY TRANSFEMORAL AND KNEE DISARTICULATION AMPUTEES STANCE PHASE STABILITY HIGHER DEGREE OF FLEXION AND EXTENSION ADJUSTABLE STANCE SETTINGS FOR INDIVIDUAL SMOOTH AND COMFORTABLE SWING PHASE FOR VARIABLE WALKING SPEEDS MODERATE TO HIGH IMPACT LEVEL MAX USER WEIGHT 125KG K-LEVEL: K2 AND K3 PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6263,,4224170119700,BUNION ALIGNER HALLUX VALGUS SPLINT SIZE LARGE RIGHT PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6264,,4618170400000,CUSTOM MADE HELMETS CRANIAL REMOULDING TO TREAT DEFORMATIONAL PLAGIOCEPHALY BRACHYCEPHALY SCAPHOCEPHALY CRANIOSYNOSTOSIS AND OTHER HEAD SHAPE DEFORMATIONS IN INFANTS 3-18 MONTHS OF AGE MATERIALS INCLUDE SEMI-RIGID/RIGID PLASTIC HYPO ALLERGENIC FOAM LINERS MULTIPLE DESIGNS BASED UPON PATIENT NEEDS AND CONDITIONS MEASUREMENTS TAKEN BY CERTIFIED ORTHOTIST USING LASER SCANNING TECHNOLOGY OR SIMILAR SCANNING TECHNOLOGIES THAT CAN GENERATE 3D REPORTS TO COMPARE HEAD SHAPE CHANGES OVER TIME CLINICAL SERVICES INCLUDE PATIENT ASSESSMENT AT CUSTOMER’S PREMISES MEASURING AND SCANNING FITTING AND ANY FOLLOW-UP ADJUSTMENTS NEEDED BY A CERTIFIED ORTHOTIST DELIVERY FITTING BY CERTIFIED ORTHOTIST IN MULTIPLE CLINICS AND DIFFERENT REGIONS (APPENDIX A) PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6265,,4224151022100,THERMOPLASTIC SHEET RIGID FOR FABRICATING SELF-SUPPORTING CHECK SOCKETS FOR TT TF AND HD WITH GOOD FRACTURE RESISTANCE HIGH STIFFNESS HIGH THERMOPLASTIC DIMENSIONAL STABILITY HIGH RESISTANCE AGAINST THE FORMATION OF STRESS CRACKS LENGTH 400 MM WIDTH 400 MM THICKNESS 15 MM APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6266,,4224170119800,BUNION ALIGNER HALLUX VALGUS SPLINT SIZE MEDIUM RIGHT PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6267,,4224170625900,"DIABETIC SHOES, WIDE/EXTRA-WIDE TOE BOX, SOFT COW/CALF LEATHER, NEOPRENE VAMP PADDED COLLARS THROUGH WEDGE SOLE, LACE CLOSING, PROTECTIVE INTERIOR THAT IS MADE FROM SOFT MATERIAL, AND STITCHING THAT DOESN'T PROTRUDE SO AS NOT TO CAUSE IRRITATION; NON-BINDING UPPERS THAT ENSURE THAT THERE IS NO PRESSURE ON THE FOOT; EXTRA DEPTH DESIGN, CAN ACCOMMODATE THICK ORTHOTIC INSERTS; A DEEP TOE BOX THAT PROVIDES EXTRA ROOM FOR TOE MOVEMENT, LIGHTWEIGHT, CUSHIONING SOLES THAT FACILITATE MOBILITY AND STABILITY; STRETCHABLE SHOES CONFORM TO THE CONTOURS OF THE FOOT, BLACK, SIZE 40.5 PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6268,,4224170625800,"DIABETIC SHOES, WIDE/EXTRA-WIDE TOE BOX, SOFT COW/CALF LEATHER, NEOPRENE VAMP PADDED COLLARS THROUGH WEDGE SOLE, LACE CLOSING, PROTECTIVE INTERIOR THAT IS MADE FROM SOFT MATERIAL, AND STITCHING THAT DOESN'T PROTRUDE SO AS NOT TO CAUSE IRRITATION; NON-BINDING UPPERS THAT ENSURE THAT THERE IS NO PRESSURE ON THE FOOT; EXTRA DEPTH DESIGN, CAN ACCOMMODATE THICK ORTHOTIC INSERTS; A DEEP TOE BOX THAT PROVIDES EXTRA ROOM FOR TOE MOVEMENT, LIGHTWEIGHT, CUSHIONING SOLES THAT FACILITATE MOBILITY AND STABILITY; STRETCHABLE SHOES CONFORM TO THE CONTOURS OF THE FOOT, BLACK, SIZE 40 PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6269,,4224152002400,HOOK AND PILE CLOSURE WIDTH 30 MM APPROXIMATELY SALMON (VELCRO OR EQUIVALENT) ROLL 25 METERS APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6270,,4224151007700,POLYETHYLENE SHEET SIZE 2000 MM X 1000 MM THICKNESS 2 MM WHITE APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6271,,4224170119400,BUNION ALIGNER HALLUX VALGUS SPLINT SIZE LARGE LEFT PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6272,,4224152002600,HOOK AND PILE CLOSURE W=50 MM APPROXIMATELY SALMON (VELCRO) ROLL 25 M APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6273,,4224151007900,PADDING SHEET POLYETHYLENE FOAM CAUCASIAN COLOR 1000 X 1000 3 MM THICKNESS APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6274,,4224151008000,PADDING SHEET POLYETHYLENE FOAM CAUCASIAN COLOR 1000 X 1000 4 MM THICKNESS APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6275,,4224151008200,PADDING SHEET POLYETHYLENE FOAM CAUCASIAN COLOR 1000 X 1000 6 MM THICKNESS APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6276,,4224151008300,THERMOPLASTIC MATERIAL HOMOGENEOUS WITH HIGH RIGIDITY WORKING TEMPERATURE 165 DEGREES CAUCASIAN COLOR 2000 X 1000 X 2 MM APPR = OXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6277,,4222170601100,"P.V.A. BAGS, FOR LAMINATION, 1300 X 220 X 50 MM APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES",,,file2
6278,,4224151008600,PADDING SHEET POLYETHYLENE FOAM WHITE SIZE: 150 MM X 100 MM X 3 MM APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6279,,4224151008700,ELASTIC THERMO - FORMING SHEET STREIFYFLEX COLOR NEON YELLOW THICKNESS 2 MM SIZE: 1.115 X 900 MM APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6280,,4224151008800,THERMOPLASTIC SHEET POLYPROPYLENE COPOLYMER POSSIBLE APPLICATIONS ANKLE - FOOT - ORTHOSIS KNEE - ANKLE - FOOT - ORTHOSIS FOS TLSOS LENGTH 2000 MM WIDTH 1000 MM THICKNESS 2 MM APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
6281,,4224151008900,THERMOPLASTIC SHEET POLYPROPYLENE COPOLYMER POSSIBLE APPLICATIONS ANKLE - FOOT - ORTHOSIS KNEE - ANKLE - FOOT - ORTHOSIS FOS TLSOS LENGTH 2000 MM WIDTH 1000 MM THICKNESS 3 MM APPROXIMATELY PROSTHETICS & ORTHOSIS SUPPLIES,,,file2
